transcript_id,company,speaker_role,risk_type,expectations
344.0,Paychex,CFO,investment,neutral
344.0,Paychex,CFO,investment,neutral
344.0,Paychex,CFO,investment,neutral
344.0,Paychex,CFO,investment,neutral
344.0,Paychex,CFO,investment,neutral
344.0,Paychex,CFO,investment,neutral
345.0,CBS Corporation,Executive Vice President of Investor Relations,writer's strike,neutral
345.0,CBS Corporation,Executive Chairman of the Board of Directors and Founder,neutral,neutral
345.0,CBS Corporation,"President, Chief Executive Officer, Director",neutral,neutral
345.0,CBS Corporation,"Chief Financial Officer, Executive Vice President",neutral,neutral
346.0,"Cardinal Health, Inc.",Chairman and Chief Executive Officer,operational,neutral
346.0,"Cardinal Health, Inc.",Chairman and Chief Executive Officer,strategic,neutral
346.0,"Cardinal Health, Inc.",Chairman and Chief Executive Officer,operational,neutral
346.0,"Cardinal Health, Inc.",Chairman and Chief Executive Officer,operational,neutral
347.0,Abbott Laboratories,CFO,earnings guidance,neutral
347.0,Abbott Laboratories,CFO,investment spending,neutral
347.0,Abbott Laboratories,CFO,earnings growth,neutral
347.0,Abbott Laboratories,CFO,regulatory approvals,neutral
348.0,Caterpillar Inc.,CEO,financial markets,neutral
348.0,Caterpillar Inc.,CFO,currency,neutral
348.0,Caterpillar Inc.,CFO,manufacturing costs,neutral
349.0,Comerica,Ralph W. Babb Jr.,economic,neutral
349.0,Comerica,Ralph W. Babb Jr.,credit,neutral
349.0,Comerica,Ralph W. Babb Jr.,market,neutral
349.0,Comerica,Ralph W. Babb Jr.,credit,neutral
349.0,Comerica,Ralph W. Babb Jr.,market,neutral
349.0,Comerica,Ralph W. Babb Jr.,competitive,neutral
349.0,Comerica,Ralph W. Babb Jr.,competitive,neutral
350.0,Northrop Grumman,Chairman and Chief Executive Officer,program delivery,neutral
350.0,Northrop Grumman,President and COO,program delivery,neutral
350.0,Northrop Grumman,Chief Financial Officer,financial,neutral
351.0,Kimberly-Clark,CFO,economic conditions,neutral
351.0,Kimberly-Clark,CFO,currency exchange rates,neutral
351.0,Kimberly-Clark,CFO,inventory levels,neutral
351.0,Kimberly-Clark,CFO,consumer behavior,neutral
352.0,Procter & Gamble,CFO,commodity costs,neutral
352.0,Procter & Gamble,CFO,currency exchange,neutral
352.0,Procter & Gamble,CFO,market share,neutral
352.0,Procter & Gamble,CFO,commodity costs,neutral
352.0,Procter & Gamble,CFO,currency exchange,neutral
353.0,Noble Corporation,VP of IR,revenue loss,neutral
353.0,Noble Corporation,"Chairman, CEO and President",market performance,neutral
353.0,Noble Corporation,Sr. VP and CFO,market performance,neutral
353.0,Noble Corporation,VP of Worldwide Marketing,market performance,neutral
353.0,Noble Corporation,"Chairman, CEO and President",market performance,neutral
354.0,Celanese Corporation,Investor Relations,economic,neutral
354.0,Celanese Corporation,Chairman and Chief Executive Officer,operational,neutral
354.0,Celanese Corporation,Chairman and Chief Executive Officer,economic,neutral
354.0,Celanese Corporation,Chairman and Chief Executive Officer,operational,neutral
355.0,Comcast,CEO,economic environment,neutral
355.0,Comcast,CEO,competition,neutral
355.0,Comcast,CEO,advertising environment,neutral
355.0,Comcast,CEO,customer addition growth,neutral
355.0,Comcast,CEO,competition,neutral
356.0,JPMorgan Chase,CFO,market risk,neutral
356.0,JPMorgan Chase,CFO,credit risk,neutral
356.0,JPMorgan Chase,CFO,market risk,neutral
356.0,JPMorgan Chase,CFO,credit risk,neutral
357.0,Brown-Forman Corporation,CEO,economic conditions,neutral
357.0,Brown-Forman Corporation,CFO,economic conditions,neutral
357.0,Brown-Forman Corporation,CEO,market conditions,neutral
358.0,Booking Holdings Inc.,CEO,economic conditions,neutral
358.0,Booking Holdings Inc.,CFO,market competition,neutral
358.0,Booking Holdings Inc.,CEO,market competition,neutral
358.0,Booking Holdings Inc.,CFO,market competition,neutral
359.0,None,CEO,tax,neutral
359.0,None,CEO,tax,neutral
359.0,None,CEO,financial,neutral
359.0,None,CEO,business,neutral
359.0,None,CEO,financial,neutral
359.0,None,CEO,financial,neutral
360.0,Sempra Energy,CEO,market environment,neutral
360.0,Sempra Energy,CEO,uncertainty,neutral
360.0,Sempra Energy,CFO,business unit performance,neutral
360.0,Sempra Energy,CFO,business unit performance,neutral
360.0,Sempra Energy,CFO,business unit performance,neutral
360.0,Sempra Energy,CFO,business unit performance,neutral
361.0,Chubb Limited,CEO,economic,neutral
361.0,Chubb Limited,CFO,economic,neutral
361.0,Chubb Limited,CEO,market,neutral
361.0,Chubb Limited,CEO,currency,neutral
361.0,Chubb Limited,CEO,market,neutral
361.0,Chubb Limited,CEO,economic,neutral
361.0,Chubb Limited,CEO,market,neutral
362.0,SunTrust,CEO,credit,neutral
362.0,SunTrust,CFO,credit,neutral
362.0,SunTrust,Chief Risk and Credit Officer,credit,neutral
362.0,SunTrust,CEO,credit,neutral
362.0,SunTrust,CFO,credit,neutral
362.0,SunTrust,Chief Risk and Credit Officer,credit,neutral
363.0,Fastenal,CEO,economic,neutral
363.0,Fastenal,CFO,operational,neutral
363.0,Fastenal,COO,operational,neutral
363.0,Fastenal,Company Representative,operational,neutral
364.0,Altera,CEO,financial,neutral
364.0,Altera,CFO,operational,neutral
364.0,Altera,CEO,operational,neutral
364.0,Altera,CFO,operational,neutral
364.0,Altera,CEO,operational,neutral
364.0,Altera,CFO,financial,neutral
364.0,Altera,CEO,financial,neutral
364.0,Altera,CFO,operational,neutral
365.0,VF Corporation,CEO,economic,neutral
365.0,VF Corporation,CFO,economic,neutral
365.0,VF Corporation,CEO,competitive,neutral
365.0,VF Corporation,CEO,operational,neutral
366.0,Fastenal Company,CEO,legal,neutral
366.0,Fastenal Company,CEO,operational,neutral
366.0,Fastenal Company,CFO,operational,neutral
366.0,Fastenal Company,CEO,operational,neutral
366.0,Fastenal Company,CFO,operational,neutral
366.0,Fastenal Company,CEO,operational,neutral
366.0,Fastenal Company,CFO,operational,neutral
366.0,Fastenal Company,CEO,legal,neutral
366.0,Fastenal Company,CFO,operational,neutral
366.0,Fastenal Company,CEO,operational,neutral
366.0,Fastenal Company,CFO,operational,neutral
367.0,E. W. Scripps Company,CEO,economic downturn,neutral
367.0,E. W. Scripps Company,CEO,advertising decline,neutral
367.0,E. W. Scripps Company,CEO,advertising decline,neutral
367.0,E. W. Scripps Company,CEO,economic downturn,neutral
367.0,E. W. Scripps Company,CEO,competitive landscape,neutral
367.0,E. W. Scripps Company,CEO,competitive landscape,neutral
367.0,E. W. Scripps Company,CEO,competitive landscape,neutral
367.0,E. W. Scripps Company,CEO,competitive landscape,neutral
367.0,E. W. Scripps Company,CEO,competitive landscape,neutral
368.0,ProLogis,CEO,economic,neutral
368.0,ProLogis,CFO,economic,neutral
368.0,ProLogis,CEO,market,neutral
368.0,ProLogis,CFO,market,neutral
368.0,ProLogis,CEO,market,neutral
368.0,ProLogis,CFO,market,neutral
368.0,ProLogis,CEO,market,neutral
368.0,ProLogis,CFO,market,neutral
369.0,Kimco,CFO,financial,neutral
369.0,Kimco,CFO,financial,neutral
369.0,Kimco,CFO,financial,neutral
369.0,Kimco,CFO,financial,neutral
369.0,Kimco,CFO,financial,neutral
370.0,None,CFO,delay,neutral
370.0,None,CFO,delay,neutral
371.0,"Becton, Dickinson and Company",Investor Relations,financial,neutral
371.0,"Becton, Dickinson and Company",Vice President Finance,financial,neutral
371.0,"Becton, Dickinson and Company",Investor Relations,financial,neutral
371.0,"Becton, Dickinson and Company",Vice President Finance,financial,neutral
371.0,"Becton, Dickinson and Company",Investor Relations,financial,neutral
372.0,Jacobs,CEO,business,neutral
372.0,Jacobs,CFO,operational,neutral
372.0,Jacobs,CFO,financial,neutral
372.0,Jacobs,CFO,business,neutral
372.0,Jacobs,CFO,business,neutral
372.0,Jacobs,CFO,business,neutral
373.0,Western Union,VP IR,market,neutral
373.0,Western Union,President & CEO,market,neutral
373.0,Western Union,President & CEO,market,neutral
373.0,Western Union,President & CEO,market,neutral
374.0,LabCorp,CEO,forward-looking statements,neutral
374.0,LabCorp,"Senior Vice President, Investor and Media Relations",forward-looking statements,neutral
375.0,"Ameriprise Financial, Inc.",CEO,market conditions,neutral
375.0,"Ameriprise Financial, Inc.",CEO,economic downturn,neutral
375.0,"Ameriprise Financial, Inc.",CEO,credit markets,neutral
375.0,"Ameriprise Financial, Inc.",CEO,equity markets,neutral
375.0,"Ameriprise Financial, Inc.",CEO,client activity,neutral
375.0,"Ameriprise Financial, Inc.",CEO,credit spreads,neutral
375.0,"Ameriprise Financial, Inc.",CEO,interest rates,neutral
375.0,"Ameriprise Financial, Inc.",CEO,corporate bankruptcies,neutral
375.0,"Ameriprise Financial, Inc.",CEO,real estate markets,neutral
375.0,"Ameriprise Financial, Inc.",CEO,market conditions,neutral
376.0,Abercrombie & Fitch,CEO,economic downturn,neutral
376.0,Abercrombie & Fitch,CFO,consumer reluctance,neutral
376.0,Abercrombie & Fitch,CFO,economic volatility,neutral
376.0,Abercrombie & Fitch,CEO,competitive landscape,neutral
376.0,Abercrombie & Fitch,CFO,operational,neutral
376.0,Abercrombie & Fitch,CEO,competitive landscape,neutral
376.0,Abercrombie & Fitch,CFO,capital expenditures,neutral
376.0,Abercrombie & Fitch,CEO,international expansion,neutral
377.0,Legg Mason,CEO,financial results,neutral
377.0,Legg Mason,CEO,financial results,neutral
377.0,Legg Mason,CEO,market conditions,neutral
377.0,Legg Mason,CEO,market conditions,neutral
377.0,Legg Mason,CEO,market conditions,neutral
378.0,"AvalonBay Communities, Inc.",CEO,economic,neutral
378.0,"AvalonBay Communities, Inc.",CEO,market,neutral
378.0,"AvalonBay Communities, Inc.",CEO,competitive,neutral
378.0,"AvalonBay Communities, Inc.",CEO,supply,neutral
378.0,"AvalonBay Communities, Inc.",CEO,economic,neutral
378.0,"AvalonBay Communities, Inc.",CEO,economic,neutral
378.0,"AvalonBay Communities, Inc.",CEO,economic,neutral
379.0,Allegheny Technologies,L. Patrick Hassey,raw material costs,neutral
379.0,Allegheny Technologies,L. Patrick Hassey,competitive marketplace,neutral
379.0,Allegheny Technologies,L. Patrick Hassey,aerospace build schedules,neutral
379.0,Allegheny Technologies,L. Patrick Hassey,uncertainties in the U.S. economy,neutral
379.0,Allegheny Technologies,L. Patrick Hassey,startup expense,neutral
380.0,IAC,CEO,operational,neutral
380.0,IAC,CFO,operational,neutral
380.0,IAC,CEO,operational,neutral
380.0,IAC,CFO,operational,neutral
380.0,IAC,CEO,operational,neutral
380.0,IAC,CFO,operational,neutral
380.0,IAC,CEO,operational,neutral
381.0,Sealed Air,CEO,economic downturn,neutral
382.0,"Autodesk, Inc.",CEO,macroeconomic,neutral
382.0,"Autodesk, Inc.",CEO,competitive,neutral
382.0,"Autodesk, Inc.",CEO,competitive,neutral
382.0,"Autodesk, Inc.",CEO,operational,neutral
383.0,Tyco Electronics,CEO,market,neutral
383.0,Tyco Electronics,CFO,market,neutral
383.0,Tyco Electronics,CEO,market,neutral
383.0,Tyco Electronics,CFO,market,neutral
383.0,Tyco Electronics,CEO,market,neutral
383.0,Tyco Electronics,CFO,market,neutral
383.0,Tyco Electronics,CEO,market,neutral
383.0,Tyco Electronics,CFO,market,neutral
384.0,Xcel Energy,CEO,sales_growth,neutral
384.0,Xcel Energy,CFO,sales_growth,neutral
384.0,Xcel Energy,Analyst,sales_growth,neutral
384.0,Xcel Energy,CFO,sales_growth,neutral
384.0,Xcel Energy,CFO,sales_growth,neutral
384.0,Xcel Energy,CFO,sales_growth,neutral
384.0,Xcel Energy,CFO,sales_growth,neutral
384.0,Xcel Energy,CFO,sales_growth,neutral
384.0,Xcel Energy,CFO,sales_growth,neutral
384.0,Xcel Energy,CFO,sales_growth,neutral
385.0,Arthur J. Gallagher & Co.,"Chairman, President and CEO",market competition,neutral
385.0,Arthur J. Gallagher & Co.,"Chairman, President and CEO",market volatility,neutral
385.0,Arthur J. Gallagher & Co.,"Chairman, President and CEO",organic growth,neutral
385.0,Arthur J. Gallagher & Co.,"Chairman, President and CEO",market competition,neutral
385.0,Arthur J. Gallagher & Co.,"Chairman, President and CEO",organic growth,neutral
385.0,Arthur J. Gallagher & Co.,"Chairman, President and CEO",market competition,neutral
385.0,Arthur J. Gallagher & Co.,"Chairman, President and CEO",market competition,neutral
385.0,Arthur J. Gallagher & Co.,"Chairman, President and CEO",market competition,neutral
386.0,Exelon,Chairman and Chief Executive Officer,economic downturn,neutral
386.0,Exelon,Chairman and Chief Executive Officer,financial terms,neutral
386.0,Exelon,Chairman and Chief Executive Officer,economic downturn,neutral
386.0,Exelon,Chairman and Chief Executive Officer,regulatory and political environment,neutral
387.0,AIG,VP and Director of IR,liquidity,neutral
387.0,AIG,Chairman and CEO,liquidity,neutral
387.0,AIG,VP and Director of IR,financial condition,neutral
387.0,AIG,Chairman and CEO,financial condition,neutral
387.0,AIG,VP and Director of IR,financial condition,neutral
387.0,AIG,Chairman and CEO,financial condition,neutral
388.0,CME Group,Director of Investor Relations,counterparty credit risk,neutral
388.0,CME Group,Chief Executive Officer,counterparty credit risk,neutral
388.0,CME Group,Chief Financial Officer,counterparty credit risk,neutral
388.0,CME Group,"Managing Director, Products and Services",counterparty credit risk,neutral
388.0,CME Group,"President, CME Clearing",counterparty credit risk,neutral
388.0,CME Group,Chief Executive Officer,regulatory and legislative risk,neutral
388.0,CME Group,Chief Executive Officer,operational,neutral
389.0,"Analog Devices, Inc.",Executive Director of Investor Relations,operational,neutral
389.0,"Analog Devices, Inc.",Chief Executive Officer,operational,neutral
389.0,"Analog Devices, Inc.",Group President,operational,neutral
389.0,"Analog Devices, Inc.",Division Vice President,operational,neutral
389.0,"Analog Devices, Inc.",Vice President of Finance,operational,neutral
389.0,"Analog Devices, Inc.",Vice President - Finance,operational,neutral
389.0,"Analog Devices, Inc.",Chief Executive Officer,operational,neutral
389.0,"Analog Devices, Inc.",Group President,operational,neutral
389.0,"Analog Devices, Inc.",Division Vice President,operational,neutral
390.0,Agilent Technologies,Vice President of Investor Relations,economic,neutral
390.0,Agilent Technologies,President and CEO,market,neutral
390.0,Agilent Technologies,Executive Vice President of Finance and Administration and CFO,economic,neutral
390.0,Agilent Technologies,Vice President of Investor Relations,economic,neutral
390.0,Agilent Technologies,President and CEO,market,neutral
390.0,Agilent Technologies,Executive Vice President of Finance and Administration and CFO,market,neutral
390.0,Agilent Technologies,Vice President of Investor Relations,economic,neutral
390.0,Agilent Technologies,President and CEO,market,neutral
390.0,Agilent Technologies,Executive Vice President of Finance and Administration and CFO,market,neutral
390.0,Agilent Technologies,Vice President of Investor Relations,economic,neutral
391.0,"UST, Inc.",CEO,economic,neutral
391.0,"UST, Inc.",CEO,competitive,neutral
391.0,"UST, Inc.",CEO,competitive,neutral
391.0,"UST, Inc.",CEO,economic,neutral
391.0,"UST, Inc.",CFO,economic,neutral
391.0,"UST, Inc.",CEO,competitive,neutral
392.0,Lowe's Companies,CEO,economic downturn,neutral
392.0,Lowe's Companies,CEO,consumer spending,neutral
392.0,Lowe's Companies,CFO,gross margin,neutral
392.0,Lowe's Companies,CEO,competitive pressures,neutral
393.0,McGraw-Hill Companies,CEO,economic downturn,neutral
393.0,McGraw-Hill Companies,CEO,financial markets,neutral
393.0,McGraw-Hill Companies,CEO,interest rates,neutral
393.0,McGraw-Hill Companies,CEO,economic downturn,neutral
393.0,McGraw-Hill Companies,CEO,economic downturn,neutral
394.0,MBIA,CEO,credit,neutral
394.0,MBIA,CEO,regulatory,neutral
394.0,MBIA,CEO,market,neutral
394.0,MBIA,CEO,financial,neutral
394.0,MBIA,CEO,operational,neutral
395.0,Equity Residential,CEO,economic slowdown,neutral
395.0,Equity Residential,CFO,economic slowdown,neutral
395.0,Equity Residential,CEO,credit markets,neutral
395.0,Equity Residential,CEO,job situation,neutral
395.0,Equity Residential,CEO,occupancy,neutral
395.0,Equity Residential,CEO,economic slowdown,neutral
395.0,Equity Residential,CFO,economic slowdown,neutral
396.0,Ryder System Incorporated,VP of IR and Public Affairs,economic slowdown,neutral
396.0,Ryder System Incorporated,Chairman and CEO,operational,neutral
396.0,Ryder System Incorporated,EVP and CFO,operational,neutral
396.0,Ryder System Incorporated,President of Global Fleet Management Solutions,operational,neutral
396.0,Ryder System Incorporated,President of Global Supply Chain Solutions,operational,neutral
396.0,Ryder System Incorporated,VP of IR and Public Affairs,operational,neutral
396.0,Ryder System Incorporated,Chairman and CEO,operational,neutral
396.0,Ryder System Incorporated,EVP and CFO,operational,neutral
396.0,Ryder System Incorporated,President of Global Fleet Management Solutions,operational,neutral
396.0,Ryder System Incorporated,President of Global Supply Chain Solutions,operational,neutral
396.0,Ryder System Incorporated,VP of IR and Public Affairs,operational,neutral
396.0,Ryder System Incorporated,Chairman and CEO,operational,neutral
396.0,Ryder System Incorporated,EVP and CFO,operational,neutral
396.0,Ryder System Incorporated,President of Global Fleet Management Solutions,operational,neutral
396.0,Ryder System Incorporated,President of Global Supply Chain Solutions,operational,neutral
397.0,Equifax,CEO,economic downturn,neutral
397.0,Equifax,CFO,market volatility,neutral
397.0,Equifax,CEO,business performance,neutral
397.0,Equifax,CFO,market volatility,neutral
397.0,Equifax,CEO,business performance,neutral
398.0,Exelon,Chairman and Chief Executive Officer,economic downturn,neutral
398.0,Exelon,Chairman and Chief Executive Officer,financial terms,neutral
398.0,Exelon,Chairman and Chief Executive Officer,economic downturn,neutral
398.0,Exelon,Chairman and Chief Executive Officer,regulatory and political environment,neutral
399.0,AutoNation,CEO,economic downturn,neutral
399.0,AutoNation,CEO,credit market,neutral
399.0,AutoNation,CEO,sales decline,neutral
399.0,AutoNation,CEO,consumer confidence,neutral
399.0,AutoNation,CEO,credit market,neutral
399.0,AutoNation,CEO,economic downturn,neutral
